NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
-1898.56,-1979.02,0.00,0.00,,0.00,0.00,,10811.63,0.00,,0.00,0.00,0.00,0.00,10811.63,6675.73,1581.71,920.25,1422.70,0.31,898.98,0.00,1287.40,3.57,12790.66,0.00,0.00,0.00,0.00,0.00,80.46,80.46,-1898.56,0.00,-1898.56,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2025,4
-1887.73,-1982.61,80682.28,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,14.41,80696.69,43606.02,26710.40,4718.84,3757.21,0.00,3750.71,0.00,136.13,0.00,82679.30,-402.63,0.00,0.00,-3.62,0.00,501.14,94.88,-1887.73,0.00,-1887.73,0.00,0.00,0.00,,0.00,20500,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,07041,D,2,2,2025,3
-1835.62,1492.83,0.00,0.00,,0.00,0.00,,55716.55,4625.56,,0.00,0.00,0.00,0.00,60342.12,31151.61,8259.07,176.64,239.69,3.47,12694.05,,3862.98,2461.77,58849.29,0.00,-3272.53,-8.15,0.00,0.00,-47.78,-3328.45,-1835.62,0.00,-1835.62,0.00,0.00,0.00,,0.00,22085,GCA,"Global Crossing Airlines, Inc.",GCA,"Global Crossing Airlines, Inc.",01287,D,2,2,2025,4
-1812.35,-1673.52,0.00,0.00,,0.00,0.00,,0.00,6279.04,,0.00,0.00,,0.00,6279.04,3079.15,878.47,0.00,345.01,0.00,2404.22,,1245.71,0.00,7952.56,-138.83,0.00,0.00,0.00,,0.00,-138.83,-1812.35,0.00,-1812.35,,,0.00,,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,06912,D,1,1,2025,3
-1694.21,-2240.45,1165.36,7475.35,,4614.94,88.53,,765.24,2377.40,,,22.08,,639.11,17148.01,6578.00,6905.02,,,,,4450.75,1348.20,106.50,19388.46,183.80,,,12.02,,350.41,546.23,-1694.21,,-1694.21,,,,,,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alask,06860,D,1,1,2025,2
-1679.22,-1583.04,1552.52,0.00,,0.00,0.00,,0.00,0.00,,0.00,1.71,0.00,0.00,1554.23,992.35,1019.89,172.88,141.64,0.00,759.46,0.00,51.06,0.00,3137.28,0.00,-61.81,0.00,0.00,-0.64,-15.25,-77.70,-1660.75,18.48,-1679.22,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2025,3
-1627.62,-1628.06,,,,,,,,15727.73,,,,,,15727.73,6618.62,7009.91,,,,,1123.87,2603.39,0.00,17355.79,0.00,-21.56,,,,21.12,-0.44,-1627.62,,,,,,,,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,06774,D,1,1,2025,1
-1509.37,-1416.55,0.00,0.00,,0.00,0.00,,0.00,6549.48,,0.00,0.00,,0.00,6549.48,3585.76,985.19,0.00,348.07,0.22,1282.05,,1764.75,0.00,7966.03,-92.82,0.00,0.00,0.00,,0.00,-92.82,-1509.37,0.00,-1509.37,,,0.00,,,20447,U7,USA Jet Airlines Inc.,U7,USA Jet Airlines Inc.,06912,D,1,1,2025,1
-1482.18,-946.37,43352.70,0.00,,0.00,0.00,,0.00,0.00,,0.00,11.58,,40.34,43404.61,14819.66,10004.66,1862.17,9417.12,40.79,7912.81,0.00,293.16,0.62,44350.99,0.00,-0.02,0.20,0.00,0.00,-195.22,-195.04,-1141.41,340.76,-1482.18,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,16820,L,3,3,2025,3
-1475.93,-1528.71,73833.81,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,83.93,73917.74,40686.99,24138.45,3824.18,3559.30,0.00,3113.03,0.00,124.51,0.00,75446.45,-401.13,0.00,0.00,-7.74,0.00,461.64,52.77,-1475.93,0.00,-1475.93,0.00,0.00,0.00,,0.00,20500,G7,GoJet Airlines LLC d/b/a United Express,G7,GoJet Airlines LLC d/b/a United Express,07041,D,2,2,2025,2
-1423.25,4111.97,0.00,0.00,,57811.23,0.00,,0.00,27638.81,,0.00,2041.53,0.00,0.00,87491.57,39646.32,15856.76,,11162.48,2032.61,8813.26,,2701.54,3166.64,83379.60,-4115.92,-342.16,0.00,0.00,0.00,-390.12,-4848.20,-736.23,687.02,-1423.25,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,16052,L,2,2,2025,3
-1270.77,1998.39,0.00,198.76,,27535.22,0.00,,0.00,11509.33,,0.00,560.16,0.00,0.00,39803.47,17263.18,7245.94,,4980.78,963.56,4326.43,,1252.71,1772.49,37805.08,-1997.97,-160.81,0.00,0.00,0.00,-589.26,-2748.04,-749.65,521.12,-1270.77,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2025,2
-1241.44,-1086.41,0.00,0.00,,0.00,0.00,,8366.09,0.00,,0.00,3941.71,0.00,0.00,12307.80,4403.84,1874.09,578.86,3271.92,25.23,3075.04,0.00,165.22,0.00,13394.21,0.00,0.00,0.00,0.00,0.00,-155.03,-155.03,-1241.44,0.00,-1241.44,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",16076,I,1,1,2025,3
-1229.00,-1781.00,95661.00,0.00,,-72.00,5680.00,,457.00,15.00,,2327.00,0.00,0.00,0.00,104067.00,40008.00,10094.00,12212.00,20607.00,6369.00,10574.00,,5983.00,0.00,105847.00,-2423.00,166.00,0.00,0.00,0.00,1932.00,-326.00,-2106.00,-878.00,-1229.00,0.00,0.00,0.00,,0.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,16031,L,3,3,2025,3
-1108.30,-9387.56,10.18,0.00,,0.00,0.00,,2427.28,0.00,,0.00,0.00,0.00,65.79,2503.25,2839.38,3681.67,1163.73,816.61,0.00,2002.58,0.00,1348.63,38.22,11890.81,-2.35,0.00,0.00,7761.25,54.91,96.46,7910.28,-1477.28,-368.98,-1108.30,0.00,0.00,0.00,,0.00,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,06024,D,2,2,2025,4
-928.42,8545.80,84946.15,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,84946.15,28438.27,29401.27,4265.68,796.21,0.00,11438.15,0.00,2060.77,0.00,76400.35,0.00,-2651.37,0.00,0.00,0.00,-6822.85,-9474.23,-928.42,0.00,-928.42,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,06689,D,2,2,2025,3
-892.83,1807.02,58514.69,0.00,,4.33,2134.42,,0.00,0.00,,197.64,130.86,0.00,2799.01,63780.95,23393.53,4304.62,8670.49,13543.54,3632.83,5248.30,,3168.28,12.34,61973.92,-5136.29,109.64,-52.69,813.87,11.22,1285.03,-2969.22,-1162.20,-269.37,-892.83,0.00,0.00,0.00,0.00,0.00,20409,B6,JetBlue Airways,B6,JetBlue Airways,10875,A,3,3,2025,1
-888.57,-777.93,0.00,0.00,,0.00,0.00,,5714.25,0.00,,0.00,0.00,0.00,0.00,5714.25,3766.29,738.02,412.13,620.32,0.90,467.38,0.00,487.15,0.00,6492.18,0.00,-165.05,0.00,0.00,0.00,54.41,-110.64,-888.57,0.00,-888.57,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2025,1
-801.70,-813.78,1737.02,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1737.02,1129.40,902.45,277.66,7.83,0.00,218.35,0.00,15.11,0.00,2550.80,-0.28,0.00,0.00,0.00,0.00,12.36,12.08,-801.70,0.00,-801.70,0.00,0.00,0.00,,0.00,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2025,1
-609.02,-693.70,,,,,,,,16161.50,,,,,,16161.50,6762.06,6607.64,,,,0.00,1187.80,2297.70,0.00,16855.20,0.00,-14.23,,63.70,,35.22,84.68,-609.02,,,,,,,,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,06774,D,1,1,2025,3
-564.76,-572.81,1180.54,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,1180.54,781.98,605.61,206.31,5.85,0.00,143.67,0.00,9.93,0.00,1753.35,-0.17,0.00,0.00,0.00,0.00,8.22,8.05,-564.76,0.00,-564.76,0.00,0.00,0.00,,0.00,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2025,2
-522.91,-824.74,38610.06,0.00,,0.00,0.00,,0.00,0.00,,0.00,1999.13,0.00,0.00,40609.19,4868.06,14705.08,1945.69,482.14,0.00,18943.48,0.00,489.48,0.00,41433.93,0.00,-4.41,0.00,0.00,0.00,134.26,129.85,-694.89,-171.99,-522.91,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,06689,D,2,2,2025,4
-485.11,-561.07,51580.43,0.00,,0.00,0.00,,0.00,0.00,,0.00,11.97,,30.10,51622.50,17876.65,11163.93,2154.10,11078.08,48.17,9522.06,0.00,339.85,0.73,52183.57,0.00,0.04,-0.65,0.00,0.00,-217.47,-218.08,-779.15,-294.05,-485.11,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,16820,L,3,3,2025,2
-466.68,-118.46,0.00,0.00,,0.00,0.00,,10362.68,0.00,,0.00,6594.15,0.00,0.00,16956.83,7508.66,1955.99,604.39,5124.27,2.08,1879.91,0.00,0.00,0.00,17075.29,0.00,0.00,0.00,0.00,0.00,-348.22,-348.22,-466.68,0.00,-466.68,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",16076,I,1,1,2025,1
-441.38,2048.22,0.00,198.76,,26001.96,0.00,,0.00,12431.20,,0.00,918.23,0.00,0.00,39550.15,17831.86,7131.95,,5020.59,914.22,3963.97,,1215.08,1424.27,37501.93,-1851.23,-153.89,0.00,0.00,0.00,-175.47,-2180.59,-132.38,309.00,-441.38,0.00,0.00,0.00,,0.00,20151,M6,Amerijet International,M6,Amerijet International,06052,D,2,2,2025,3
-363.80,-2912.79,0.00,0.00,,0.00,0.00,,0.00,47890.76,,0.00,805.93,0.00,0.00,48696.69,27432.49,4195.23,0.00,5299.88,0.00,6339.77,0.00,8342.12,0.00,51609.48,0.00,-259.53,-159.88,2979.56,0.00,0.64,2560.78,-352.01,11.79,-363.80,0.00,0.00,0.00,,0.00,21629,KD,Western Global,KD,Western Global,11042,I,2,2,2025,2
-316.79,-321.23,700.38,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,700.38,450.40,371.80,122.07,3.97,0.00,67.12,0.00,6.25,0.00,1021.61,-0.07,0.00,0.00,0.00,0.00,4.52,4.44,-316.79,0.00,-316.79,0.00,0.00,0.00,,0.00,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2025,4
-300.39,-134.32,0.00,0.00,,0.00,0.00,,3681.13,0.00,,0.00,0.00,0.00,0.00,3681.13,2161.13,515.52,252.91,365.76,0.23,281.17,0.00,238.13,0.60,3815.45,0.00,-190.53,0.00,0.00,0.00,18.55,-171.97,-306.29,-5.90,-300.39,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2025,2
-239.76,-167.79,0.00,,,3886.58,0.00,,0.00,3146.25,,0.00,163.54,0.00,0.00,7196.37,3271.94,2896.76,0.00,29.03,2.45,456.43,,478.52,229.03,7364.16,0.00,-72.02,0.00,0.00,0.00,0.00,-72.02,-239.81,-0.06,-239.75,0.00,0.00,0.00,,0.00,20453,ABX,ABX Air Inc,ABX,ABX Air Inc,11009,A,2,2,2025,1
-190.31,-194.69,390.73,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,390.73,251.80,199.96,71.32,2.30,0.00,56.69,0.00,3.36,0.00,585.43,-0.05,0.00,0.00,0.00,0.00,4.43,4.39,-190.31,0.00,-190.31,0.00,0.00,0.00,,0.00,20363,9E,Endeavor Air Inc.,9E,Endeavor Air Inc.,11027,L,2,2,2025,3
-188.98,-159.15,24789.84,0.00,,0.00,0.00,,0.00,0.00,,0.00,12.18,,9.57,24811.58,8482.86,5041.03,1057.69,5647.37,28.60,4541.37,0.00,171.52,0.29,24970.73,0.00,0.00,-0.02,0.00,0.00,-90.45,-90.47,-249.61,-60.64,-188.98,0.00,0.00,0.00,,0.00,20398,MQ,Envoy Air,MQ,Envoy Air,16820,L,3,3,2025,1
-166.35,-136.12,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,31868.96,31868.96,5899.93,0.00,0.00,0.00,0.00,3625.70,0.00,83.12,22396.33,32005.08,0.00,0.00,0.00,0.00,0.00,-30.24,-30.24,-166.35,0.00,-166.35,0.00,0.00,0.00,,0.00,21974,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",01234,D,2,2,2025,1
-86.59,-95.65,0.00,0.00,,0.00,0.00,,4454.44,0.00,,0.00,0.00,0.00,0.00,4454.44,2573.40,639.12,291.10,450.50,0.51,337.29,0.00,253.04,5.14,4550.09,0.00,0.00,0.00,0.00,0.00,9.07,9.07,-86.59,0.00,-86.59,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,06738,D,2,2,2025,3
-77.07,-164.47,0.00,0.00,32673.18,32673.18,0.00,10110.72,0.00,10110.72,31739.41,0.00,31739.41,0.00,0.00,74523.31,58037.56,255.79,0.00,6488.50,4264.77,3002.98,,585.31,2052.87,74687.77,267.23,0.00,-162.63,0.00,0.00,0.00,104.59,-59.88,17.19,-77.07,0.00,0.00,0.00,-77.07,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16758,P,3,3,2025,2
-71.46,7.49,0.00,0.00,,0.00,0.00,,252.82,0.00,,0.00,119.74,0.00,0.00,372.56,133.83,59.83,14.84,89.80,2.93,62.64,0.00,1.21,0.00,365.08,0.00,0.00,0.00,0.00,0.00,-78.94,-78.94,-71.46,0.00,-71.46,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",06076,D,1,1,2025,4
-48.67,-49.20,784.35,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,784.35,388.40,247.95,60.15,32.68,0.00,85.50,0.00,18.88,0.00,833.55,0.00,-14.38,0.00,0.00,0.02,-0.67,-15.03,-64.23,-15.56,-48.67,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2025,4
-44.01,-6.39,2727.73,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,2727.73,1206.56,927.47,198.83,99.63,0.00,241.51,0.00,60.12,0.00,2734.12,0.00,-54.76,0.00,0.00,0.17,-3.37,-57.96,-64.35,-20.34,-44.01,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2025,2
-38.40,-33.60,0.00,0.00,,0.00,0.00,,258.75,0.00,,0.00,121.91,0.00,0.00,380.65,136.20,57.96,17.90,101.19,0.78,95.10,0.00,5.11,0.00,414.25,0.00,0.00,0.00,0.00,0.00,-4.80,-4.80,-38.40,0.00,-38.40,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",06076,D,1,1,2025,3
-32.73,4.64,0.00,0.00,,0.00,0.00,,8048.72,0.00,,0.00,3521.65,0.00,0.00,11570.37,3542.85,1978.30,421.27,3832.22,12.60,1778.50,0.00,0.00,0.00,11565.73,0.00,0.00,0.00,0.00,0.00,-37.37,-37.37,-32.73,0.00,-32.73,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",16076,I,1,1,2025,2
-27.82,16.97,3071.76,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,3071.76,1275.49,1202.33,190.18,103.61,0.00,223.24,0.00,59.94,0.00,3054.79,0.00,-54.16,0.00,0.00,0.06,-2.70,-56.80,-39.82,-12.01,-27.82,0.00,0.00,0.00,,0.00,20397,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,11030,L,2,2,2025,1
-20.79,-32.80,1535.22,0.00,,0.00,0.00,,0.00,0.00,,0.00,79.49,0.00,0.00,1614.71,193.57,584.70,77.36,19.17,0.00,753.24,0.00,19.46,0.00,1647.50,0.00,-0.18,0.00,0.00,0.00,5.34,5.16,-27.63,-6.84,-20.79,0.00,0.00,0.00,,0.00,20378,YV,Mesa Airlines Inc.,YV,Mesa Airlines Inc.,11022,L,2,2,2025,4
-19.45,-4.94,0.00,0.00,,0.00,0.00,,431.78,0.00,,0.00,274.76,0.00,0.00,706.54,312.86,81.50,25.18,213.51,0.09,78.33,0.00,0.00,0.00,711.47,0.00,0.00,0.00,0.00,0.00,-14.51,-14.51,-19.45,0.00,-19.45,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",06076,D,1,1,2025,1
-3.60,67.30,0.00,0.00,11834.44,11834.44,0.00,4878.29,0.00,4878.29,15322.12,0.00,15322.12,0.00,0.00,32034.84,25966.61,67.31,0.00,3110.80,1250.71,626.62,,48.79,896.71,31967.55,102.94,0.00,-173.84,0.00,0.00,0.00,-70.90,-3.60,0.00,-3.60,0.00,0.00,0.00,-3.60,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,06758,D,3,3,2025,1
-1.01,0.14,0.00,0.00,,0.00,0.00,,248.93,0.00,,0.00,108.92,0.00,0.00,357.85,109.57,61.18,13.03,118.52,0.39,55.01,0.00,0.00,0.00,357.70,0.00,0.00,0.00,0.00,0.00,-1.16,-1.16,-1.01,0.00,-1.01,0.00,0.00,0.00,,0.00,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic ",06076,D,1,1,2025,2
0.00,0.00,,,,,,,,0.00,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,,,,,,,,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,16770,I,1,1,2025,1
0.00,0.00,,,,,,,,0.00,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,,,,,,,,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,16770,I,1,1,2025,2
0.00,0.00,,,,,,,,0.00,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,,,,,,,,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,16770,I,1,1,2025,3
0.00,0.00,,,,,,,,0.00,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,,,,,,,,20372,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,16770,I,1,1,2025,4
0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,11023,L,2,2,2025,1
0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,11023,L,2,2,2025,2
0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,11023,L,2,2,2025,3
0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,11023,L,2,2,2025,4
0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,20452,YX,Republic Airline,YX,Republic Airline,11029,L,3,3,2025,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,06758,D,3,3,2025,3
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,06758,D,3,3,2025,4
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16757,A,3,3,2025,1
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16757,A,3,3,2025,2
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16757,A,3,3,2025,3
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16757,A,3,3,2025,4
2.26,4.38,56.89,0.00,,0.00,0.00,,0.00,0.00,,0.00,1.21,0.00,0.00,58.10,18.97,14.96,5.11,0.99,0.00,9.31,0.00,4.37,0.00,53.71,-1.46,-0.76,0.00,0.00,0.00,0.71,-1.51,2.87,0.61,2.26,0.00,0.00,0.00,,0.00,20452,YX,Republic Airline,YX,Republic Airline,11029,L,3,3,2025,3
2.82,5.80,56.73,0.00,,0.00,0.00,,0.00,0.00,,0.00,1.37,0.00,0.00,58.10,18.55,14.69,5.12,0.95,0.00,8.59,0.00,4.41,0.00,52.30,-1.47,-0.69,0.00,0.00,0.00,-0.11,-2.27,3.52,0.71,2.82,0.00,0.00,0.00,,0.00,20452,YX,Republic Airline,YX,Republic Airline,11029,L,3,3,2025,4
3.60,340.93,0.00,0.00,56311.13,56311.13,0.00,23212.09,0.00,23212.09,72906.37,0.00,72906.37,0.00,0.00,152429.60,123534.74,320.29,0.00,14801.94,5951.19,2981.60,,232.15,4266.75,152088.67,489.81,0.00,-827.15,0.00,0.00,0.00,-337.33,3.60,0.00,3.60,0.00,0.00,0.00,3.60,0.00,20100,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,16758,P,3,3,2025,1
9.88,15.69,105.13,0.00,,0.00,0.00,,0.00,0.00,,0.00,2.61,0.00,0.00,107.73,35.55,26.91,8.96,1.75,0.00,10.86,0.00,8.02,0.00,92.04,-2.53,-1.43,0.00,0.00,0.00,1.36,-2.60,13.09,3.21,9.88,0.00,0.00,0.00,,0.00,20452,YX,Republic Airline,YX,Republic Airline,11029,L,3,3,2025,2
87.73,-294.73,,11283.00,,1886.00,,,,1349.25,,,,,,14518.25,5396.41,5757.81,,1504.40,,980.59,,1173.77,,14812.98,,,,,,382.46,382.46,87.73,,87.73,,,,,,20177,PFQ,Asia Pacific,PFQ,Asia Pacific,06070,D,1,1,2025,2
93.73,94.85,997.98,0.00,,0.00,0.00,,0.00,0.00,,0.00,8.25,0.00,0.00,1006.23,285.76,438.80,39.43,38.04,0.51,98.07,0.00,10.77,0.00,911.38,0.00,-7.29,0.00,0.00,1.56,8.53,2.80,97.65,3.92,93.73,0.00,0.00,0.00,,0.00,20445,C5,CommuteAir LLC dba CommuteAir,C5,CommuteAir LLC dba CommuteAir,11059,L,2,2,2025,2
